SAP_Journal_document_nbr,SAP_Journal_credit_store,SAP_Journal_debit_store,SAP_journal_date,Transaction_Date,SAP_Journal_amount,SAP_Journal_credit_amt,SAP_Journal_debit_amt,SAP_journal_credit_account,SAP_journal_debit_amount,Transaction_Timestamp
9c7b79ee5b5b45f288ba,119,501,2026-08-25,2026-08-25,853.62,853.62,853.62,,,2026-09-11 22:29:06
97db4bd36d6947f1bbbd,111,501,2026-08-26,2026-08-26,6743.14,6743.14,6743.14,,,2026-09-11 22:29:06
f7470763b494468c8337,120,501,2026-08-27,2026-08-27,2540.91,2540.91,2540.91,,,2026-09-11 22:29:06
4645238b2db2477cb7c0,108,501,2026-08-28,2026-08-28,2288.14,2288.14,2288.14,,,2026-09-11 22:29:06
704437e256624e0fa268,115,501,2026-08-29,2026-08-29,651.85,651.85,651.85,,,2026-09-11 22:29:06
0ac583a1306c42e483fd,114,501,2026-08-30,2026-08-30,3473.21,3473.21,3473.21,,,2026-09-11 22:29:06
bb7f9658cc284bf3a732,109,501,2026-08-31,2026-08-31,1224.55,1224.55,1224.55,,,2026-09-11 22:29:06
fe383a0bc9a045358321,117,501,2026-09-01,2026-09-01,1548.88,1548.88,1548.88,,,2026-09-11 22:29:06
fa34fff3f5ef4650a6e1,116,501,2026-09-02,2026-09-02,1907.94,1907.94,1907.94,,,2026-09-11 22:29:06
b3427daf27fd4f8da65e,104,501,2026-09-03,2026-09-03,585.49,585.49,585.49,,,2026-09-11 22:29:06
b1c0811827094674b3fd,118,501,2026-09-04,2026-09-04,51.8,51.8,51.8,,,2026-09-11 22:29:06
afda8737f8b84659b056,110,501,2026-09-05,2026-09-05,2696.29,2696.29,2696.29,,,2026-09-11 22:29:06
88786b6c36384e74a82c,111,501,2026-09-06,2026-09-06,4301.47,4301.47,4301.47,,,2026-09-11 22:29:06
6c811fb90c79468fb66c,104,501,2026-09-07,2026-09-07,144.39,144.39,144.39,,,2026-09-11 22:29:06
aa9479c11d044871a98d,109,501,2026-09-08,2026-09-08,3479.14,3479.14,3479.14,,,2026-09-11 22:29:06
31fd719d3c134cd4ad7e,104,501,2026-09-09,2026-09-09,3215.94,3215.94,3215.94,,,2026-09-11 22:29:06
6affd8a6cbca491887ae,116,501,2026-08-11,2026-08-11,568.79,568.79,568.79,,,2026-09-11 22:29:06
b27d15b8775a4425974d,119,501,2026-08-12,2026-08-12,624.55,624.55,624.55,,,2026-09-11 22:29:06
cb995fee8c3841339fdb,113,501,2026-08-13,2026-08-13,2585.46,2585.46,2585.46,,,2026-09-11 22:29:06
17f676e97ba040fca970,103,501,2026-08-14,2026-08-14,5446.76,5446.76,5446.76,,,2026-09-11 22:29:06
bce16e6436d4408c8707,118,501,2026-08-15,2026-08-15,2469.95,2469.95,2469.95,,,2026-09-11 22:29:06
0d8b047415fd48418f22,108,501,2026-08-16,2026-08-16,1403.25,1403.25,1403.25,,,2026-09-11 22:29:06
67dbf16066984b41a494,113,501,2026-08-17,2026-08-17,5290.36,5290.36,5290.36,,,2026-09-11 22:29:06
4ce1bc65af384cd583c8,109,501,2026-08-18,2026-08-18,1699.77,1699.77,1699.77,,,2026-09-11 22:29:06
0a21612fc1744d86ab8c,114,501,2026-08-19,2026-08-19,16.14,16.14,16.14,,,2026-09-11 22:29:06
dbd023d110ce442f8401,119,501,2026-08-20,2026-08-20,3027.77,3027.77,3027.77,,,2026-09-11 22:29:06
79de5d9785124dbcba4a,118,501,2026-08-21,2026-08-21,2345.77,2345.77,2345.77,,,2026-09-11 22:29:06
e6b904c3c99f45508743,119,501,2026-08-22,2026-08-22,95.68,95.68,95.68,,,2026-09-11 22:29:06
96e073583295438da1d0,114,501,2026-08-23,2026-08-23,941.87,941.87,941.87,,,2026-09-11 22:29:06
4accd5243e194854a325,118,501,2026-08-24,2026-08-24,37.41,37.41,37.41,,,2026-09-11 22:29:06
2ef24f5afa894335a649,106,501,2026-08-25,2026-08-25,514.86,514.86,514.86,,,2026-09-11 22:29:06
b309b13dbfc44c0095ea,104,501,2026-08-26,2026-08-26,69.75,69.75,69.75,,,2026-09-11 22:29:06
fa7852873f0b4d84ba95,101,501,2026-08-27,2026-08-27,5324.74,5324.74,5324.74,,,2026-09-11 22:29:06
7afca403097d4c0484cd,111,501,2026-08-28,2026-08-28,688.39,688.39,688.39,,,2026-09-11 22:29:06
09a828118c6248a28d7c,116,501,2026-08-29,2026-08-29,3716.5,3716.5,3716.5,,,2026-09-11 22:29:06
f61bfab52297474b8cfb,113,501,2026-08-30,2026-08-30,2981.73,2981.73,2981.73,,,2026-09-11 22:29:06
15246b2e489242fb80b1,119,501,2026-08-31,2026-08-31,1764.78,1764.78,1764.78,,,2026-09-11 22:29:06
f227109cd09146458c85,110,501,2026-09-01,2026-09-01,5101.86,5101.86,5101.86,,,2026-09-11 22:29:06
ff26a77d984244b199c4,117,501,2026-09-02,2026-09-02,3114.85,3114.85,3114.85,,,2026-09-11 22:29:06
69448eefb9e14d89adee,116,501,2026-09-03,2026-09-03,4482.37,4482.37,4482.37,,,2026-09-11 22:29:06
bdcd4b6d939740309f55,117,501,2026-09-04,2026-09-04,2174.6,2174.6,2174.6,,,2026-09-11 22:29:06
b8ed9d6e4851419e921c,120,501,2026-09-05,2026-09-05,2283.28,2283.28,2283.28,,,2026-09-11 22:29:06
ab92eced88c74cb0aa36,110,501,2026-09-06,2026-09-06,2860.69,2860.69,2860.69,,,2026-09-11 22:29:06
f10e48acd61145da8db5,111,501,2026-09-07,2026-09-07,1723.5,1723.5,1723.5,,,2026-09-11 22:29:06
d0e0251b8fac402fb96f,104,501,2026-09-08,2026-09-08,1019.37,1019.37,1019.37,,,2026-09-11 22:29:06
1b257e2c3a3c4e478cac,101,501,2026-09-09,2026-09-09,7227.67,7227.67,7227.67,,,2026-09-11 22:29:06
8016d8e04ffe4d10b5ba,101,501,2026-08-11,2026-08-11,2522.51,2522.51,2522.51,,,2026-09-11 22:29:06
12513ee305e147869b33,110,501,2026-08-12,2026-08-12,757.32,757.32,757.32,,,2026-09-11 22:29:06
6853dc816b8e4cd9b54f,116,501,2026-08-13,2026-08-13,8093.76,8093.76,8093.76,,,2026-09-11 22:29:06
5b1d9523a0b74d37bd87,106,501,2026-08-14,2026-08-14,1647.71,1647.71,1647.71,,,2026-09-11 22:29:06
63fe3c2a69b446c89f73,114,501,2026-08-15,2026-08-15,719.28,719.28,719.28,,,2026-09-11 22:29:06
32019cd5224d4650aaa0,109,501,2026-08-16,2026-08-16,140.07,140.07,140.07,,,2026-09-11 22:29:06
51794dddc06d41ce80cc,112,501,2026-08-17,2026-08-17,719.99,719.99,719.99,,,2026-09-11 22:29:06
c8cf267ff316468db496,107,501,2026-08-18,2026-08-18,2579.86,2579.86,2579.86,,,2026-09-11 22:29:06
1577d69f313c423087c2,114,501,2026-08-19,2026-08-19,4231.66,4231.66,4231.66,,,2026-09-11 22:29:06
49a7e5d5f5a24ab39526,120,501,2026-08-20,2026-08-20,6653.77,6653.77,6653.77,,,2026-09-11 22:29:06
05153a2a0cab4c40992b,113,501,2026-08-21,2026-08-21,886.83,886.83,886.83,,,2026-09-11 22:29:06
914a594f0cbd4a208911,104,501,2026-08-22,2026-08-22,3493.23,3493.23,3493.23,,,2026-09-11 22:29:06
0ff214a2565149a791b8,108,501,2026-08-23,2026-08-23,6014.84,6014.84,6014.84,,,2026-09-11 22:29:06
7074e4af57ca493daf4b,118,501,2026-08-24,2026-08-24,456.19,456.19,456.19,,,2026-09-11 22:29:06
045c5553725a4bd1a015,120,501,2026-08-25,2026-08-25,393.26,393.26,393.26,,,2026-09-11 22:29:06
099dbcf3630c493db7d6,112,501,2026-08-26,2026-08-26,2605.84,2605.84,2605.84,,,2026-09-11 22:29:06
d3dab09116d449b8bb2d,108,501,2026-08-27,2026-08-27,106.81,106.81,106.81,,,2026-09-11 22:29:06
d824ba3d083140e396a9,118,501,2026-08-28,2026-08-28,2904,2904,2904,,,2026-09-11 22:29:06
e9055fa513cf42ab96d4,107,501,2026-08-29,2026-08-29,4300.86,4300.86,4300.86,,,2026-09-11 22:29:06
b0b045b6a7a545e3972f,117,501,2026-08-30,2026-08-30,6780.66,6780.66,6780.66,,,2026-09-11 22:29:06
55a4d6dbda3447a78251,118,501,2026-08-31,2026-08-31,503.11,503.11,503.11,,,2026-09-11 22:29:06
b03dc8012f774618be15,108,501,2026-09-01,2026-09-01,562.72,562.72,562.72,,,2026-09-11 22:29:06
0c62fbf0c87c476bbea3,106,501,2026-09-02,2026-09-02,1661.63,1661.63,1661.63,,,2026-09-11 22:29:06
1a7f29861a8f42f5916d,106,501,2026-09-03,2026-09-03,2899.07,2899.07,2899.07,,,2026-09-11 22:29:06
3f8d5480084e4c38aae6,112,501,2026-09-04,2026-09-04,3115.13,3115.13,3115.13,,,2026-09-11 22:29:06
d34c18322317439d94ca,114,501,2026-09-05,2026-09-05,584.98,584.98,584.98,,,2026-09-11 22:29:06
be31e372f7de434aa96c,108,501,2026-09-06,2026-09-06,5064,5064,5064,,,2026-09-11 22:29:06
2582adc39c8a4d59947b,114,501,2026-09-07,2026-09-07,489.16,489.16,489.16,,,2026-09-11 22:29:06
1924fd9b6a2741cdaf43,118,501,2026-09-08,2026-09-08,672.27,672.27,672.27,,,2026-09-11 22:29:06
25be17deaba84b1193d0,116,501,2026-09-09,2026-09-09,1900.39,1900.39,1900.39,,,2026-09-11 22:29:06
f7b490f23fcd4eeeadc9,112,502,2026-08-11,2026-08-11,936.31,936.31,936.31,,,2026-09-11 22:29:06
d26ce764052b4a04a1fe,110,502,2026-08-12,2026-08-12,1077.18,1077.18,1077.18,,,2026-09-11 22:29:06
be5860c5a160428aa0fd,118,502,2026-08-13,2026-08-13,304.62,304.62,304.62,,,2026-09-11 22:29:06
57010817c0da4314abc7,103,502,2026-08-14,2026-08-14,185,185,185,,,2026-09-11 22:29:06
c6ffc72d79f644a68876,109,502,2026-08-15,2026-08-15,973.45,973.45,973.45,,,2026-09-11 22:29:06
8698adbfc7844be4b211,117,502,2026-08-16,2026-08-16,1642.08,1642.08,1642.08,,,2026-09-11 22:29:06
bffab09a8d8145f690e5,106,502,2026-08-17,2026-08-17,27.76,27.76,27.76,,,2026-09-11 22:29:06
a4ca92003bf24f0abc58,103,502,2026-08-18,2026-08-18,1273.03,1273.03,1273.03,,,2026-09-11 22:29:06
a1fb10faa29a4f51883f,117,502,2026-08-19,2026-08-19,16.89,16.89,16.89,,,2026-09-11 22:29:06
ff731ee4cec64ff3a7f4,113,502,2026-08-20,2026-08-20,799.09,799.09,799.09,,,2026-09-11 22:29:06
ce1de491e59440c3a3e4,118,502,2026-08-21,2026-08-21,2335.29,2335.29,2335.29,,,2026-09-11 22:29:06
287cb88890954927bd85,116,502,2026-08-22,2026-08-22,425.58,425.58,425.58,,,2026-09-11 22:29:06
9b4d20c9f7c340609bb5,118,502,2026-08-23,2026-08-23,430.36,430.36,430.36,,,2026-09-11 22:29:06
f17a7f02f9454306887e,103,502,2026-08-24,2026-08-24,931.66,931.66,931.66,,,2026-09-11 22:29:06
23a4f54f7e8c49a5a14e,112,502,2026-08-25,2026-08-25,147.83,147.83,147.83,,,2026-09-11 22:29:06
095d7669b19e4931a815,107,502,2026-08-26,2026-08-26,559.31,559.31,559.31,,,2026-09-11 22:29:06
46288eca917e4ebfa277,104,502,2026-08-27,2026-08-27,2369.44,2369.44,2369.44,,,2026-09-11 22:29:06
0bb5c9edae0947cbb1db,103,502,2026-08-28,2026-08-28,467.05,467.05,467.05,,,2026-09-11 22:29:06
4ce38de9389746cd9b4a,120,502,2026-08-29,2026-08-29,101.1,101.1,101.1,,,2026-09-11 22:29:06
a5f495ecd04244fa8749,110,502,2026-08-30,2026-08-30,929.54,929.54,929.54,,,2026-09-11 22:29:06
3ca51527469240fc960d,103,502,2026-08-31,2026-08-31,243.32,243.32,243.32,,,2026-09-11 22:29:06
6cacf1fd14df4db8b3d3,108,502,2026-09-01,2026-09-01,246.66,246.66,246.66,,,2026-09-11 22:29:06
16403569bb254350a29e,106,502,2026-09-02,2026-09-02,33.76,33.76,33.76,,,2026-09-11 22:29:06
a901e25425274e01b15b,101,502,2026-09-03,2026-09-03,1207.86,1207.86,1207.86,,,2026-09-11 22:29:06
648357bf247b45d08cac,106,502,2026-09-04,2026-09-04,264.62,264.62,264.62,,,2026-09-11 22:29:06
f5821c580fbb40a693c0,103,502,2026-09-05,2026-09-05,27.73,27.73,27.73,,,2026-09-11 22:29:06
9a51cad5331a407caa22,119,502,2026-09-06,2026-09-06,513.83,513.83,513.83,,,2026-09-11 22:29:06
9aabb9fa5b9e459ea837,113,502,2026-09-07,2026-09-07,142.18,142.18,142.18,,,2026-09-11 22:29:06
fca1a95164284cf99951,106,502,2026-09-08,2026-09-08,354.68,354.68,354.68,,,2026-09-11 22:29:06
26c536f01cea42ea890b,101,502,2026-09-09,2026-09-09,1628.6,1628.6,1628.6,,,2026-09-11 22:29:06
83060459c2c04cd7a175,102,502,2026-08-11,2026-08-11,138.49,138.49,138.49,,,2026-09-11 22:29:06
b2b3eb9bf3e7492999b7,107,502,2026-08-12,2026-08-12,1251.78,1251.78,1251.78,,,2026-09-11 22:29:06
ab83b2bbda68402fa0b6,113,502,2026-08-13,2026-08-13,401.88,401.88,401.88,,,2026-09-11 22:29:06
5d78b0bf32134f359fc9,117,502,2026-08-14,2026-08-14,281,281,281,,,2026-09-11 22:29:06
8d55116571f74ed18fef,107,502,2026-08-15,2026-08-15,168.39,168.39,168.39,,,2026-09-11 22:29:06
1b6bd7fb44a84d5c9c48,115,502,2026-08-16,2026-08-16,1835.47,1835.47,1835.47,,,2026-09-11 22:29:06
e4d22844ec4b4ca88677,112,502,2026-08-17,2026-08-17,612.39,612.39,612.39,,,2026-09-11 22:29:06
c642db344fdb44b4803a,112,502,2026-08-18,2026-08-18,2777.56,2777.56,2777.56,,,2026-09-11 22:29:06
7b29dc30de494b728580,102,502,2026-08-19,2026-08-19,287.34,287.34,287.34,,,2026-09-11 22:29:06
0fe61f9778474488a33e,111,502,2026-08-20,2026-08-20,679.82,679.82,679.82,,,2026-09-11 22:29:06
8f66c2d8807b49ffb257,119,502,2026-08-21,2026-08-21,268.3,268.3,268.3,,,2026-09-11 22:29:06
bff10985d5b14899982d,107,502,2026-08-22,2026-08-22,148.56,148.56,148.56,,,2026-09-11 22:29:06
e6a72acb367a4b7b8b38,119,502,2026-08-23,2026-08-23,1805.55,1805.55,1805.55,,,2026-09-11 22:29:06
b5b9aa7fa5154cec9e28,107,502,2026-08-24,2026-08-24,72.63,72.63,72.63,,,2026-09-11 22:29:06
1a6f3525d3fd45ab9c9b,118,502,2026-08-25,2026-08-25,74.18,74.18,74.18,,,2026-09-11 22:29:06
4477a3308d154408bc29,114,502,2026-08-26,2026-08-26,873.14,873.14,873.14,,,2026-09-11 22:29:06
0259b4c33ab14eda94d2,114,502,2026-08-27,2026-08-27,1276.81,1276.81,1276.81,,,2026-09-11 22:29:06
5f0d230845fd4d27af6a,112,502,2026-08-28,2026-08-28,111.05,111.05,111.05,,,2026-09-11 22:29:06
cf3bbea29ccf4646a7f9,101,502,2026-08-29,2026-08-29,260.1,260.1,260.1,,,2026-09-11 22:29:06
a5564d6f363b4a838fed,114,502,2026-08-30,2026-08-30,6.13,6.13,6.13,,,2026-09-11 22:29:06
2e9db4dba936420ca83a,113,502,2026-08-31,2026-08-31,333.74,333.74,333.74,,,2026-09-11 22:29:06
e4454cb7d113404580c9,118,502,2026-09-01,2026-09-01,2536.67,2536.67,2536.67,,,2026-09-11 22:29:06
002dde5748c94a95ba10,107,502,2026-09-02,2026-09-02,2134.78,2134.78,2134.78,,,2026-09-11 22:29:06
40adaf140bd84abd9845,112,502,2026-09-03,2026-09-03,778.4,778.4,778.4,,,2026-09-11 22:29:06
6b1f87aceecd4112bd75,114,502,2026-09-04,2026-09-04,1319.79,1319.79,1319.79,,,2026-09-11 22:29:06
589bba041fa04e7a83b8,115,502,2026-09-05,2026-09-05,607.53,607.53,607.53,,,2026-09-11 22:29:06
be0d0b612cf14479aeb7,117,502,2026-09-06,2026-09-06,1332.74,1332.74,1332.74,,,2026-09-11 22:29:06
fda942f59d6d4adeafb7,102,502,2026-09-07,2026-09-07,1132.31,1132.31,1132.31,,,2026-09-11 22:29:06
91ec815f1a834e6fa347,120,502,2026-09-08,2026-09-08,273.47,273.47,273.47,,,2026-09-11 22:29:06
dff6eee6e7c84bec86d3,115,502,2026-09-09,2026-09-09,282.68,282.68,282.68,,,2026-09-11 22:29:06
893cba4004e2430ea78c,119,502,2026-08-11,2026-08-11,582.78,582.78,582.78,,,2026-09-11 22:29:06
42d411f37ff2477f9564,116,502,2026-08-12,2026-08-12,351.67,351.67,351.67,,,2026-09-11 22:29:06
0126ea49aaf340f3b9a9,111,502,2026-08-13,2026-08-13,1264.77,1264.77,1264.77,,,2026-09-11 22:29:06
8651a07d577e4e64a481,114,502,2026-08-14,2026-08-14,355.42,355.42,355.42,,,2026-09-11 22:29:06
d05097a6eb2548f4a9ad,117,502,2026-08-15,2026-08-15,2362.73,2362.73,2362.73,,,2026-09-11 22:29:06
bf7a2d9cb0ce4515a7c8,116,502,2026-08-16,2026-08-16,376.21,376.21,376.21,,,2026-09-11 22:29:06
21f5aaad10f14e83a91c,108,502,2026-08-17,2026-08-17,138.31,138.31,138.31,,,2026-09-11 22:29:06
d9b3dced827b4a15aa9b,113,502,2026-08-18,2026-08-18,978.49,978.49,978.49,,,2026-09-11 22:29:06
a3f4d8c3314f4463ae4b,120,502,2026-08-19,2026-08-19,1349.18,1349.18,1349.18,,,2026-09-11 22:29:06
a1ff13efc6cd4b70ad88,110,502,2026-08-20,2026-08-20,685.09,685.09,685.09,,,2026-09-11 22:29:06
bdd4d6e2aed24c71b187,114,502,2026-08-21,2026-08-21,557.69,557.69,557.69,,,2026-09-11 22:29:06
82453fc944b3494ca398,114,502,2026-08-22,2026-08-22,2134.49,2134.49,2134.49,,,2026-09-11 22:29:06
ed54c0944b2f4d6eb0e3,107,502,2026-08-23,2026-08-23,1008.19,1008.19,1008.19,,,2026-09-11 22:29:06
4b4350d2a2274dd58531,118,502,2026-08-24,2026-08-24,93.77,93.77,93.77,,,2026-09-11 22:29:06
f0d04873369645218425,107,502,2026-08-25,2026-08-25,54.08,54.08,54.08,,,2026-09-11 22:29:06
708535ac46eb437ca413,106,502,2026-08-26,2026-08-26,61.06,61.06,61.06,,,2026-09-11 22:29:06
d8065ef978ce4df48add,118,502,2026-08-27,2026-08-27,104.19,104.19,104.19,,,2026-09-11 22:29:06
6a06031603004c6cbf6d,109,502,2026-08-28,2026-08-28,1709.57,1709.57,1709.57,,,2026-09-11 22:29:06
46ab6b5d758f406aa30f,113,502,2026-08-29,2026-08-29,1147.13,1147.13,1147.13,,,2026-09-11 22:29:06
da53b580f60f4996b9d7,109,502,2026-08-30,2026-08-30,1163.82,1163.82,1163.82,,,2026-09-11 22:29:06
88583709ec264a15a537,115,502,2026-08-31,2026-08-31,147.45,147.45,147.45,,,2026-09-11 22:29:06
632d7369ae274f5b9a1f,110,502,2026-09-01,2026-09-01,1321.88,1321.88,1321.88,,,2026-09-11 22:29:06
dec064d7331140908ded,109,502,2026-09-02,2026-09-02,188.35,188.35,188.35,,,2026-09-11 22:29:06
0fd623c0d74540a0a551,106,502,2026-09-03,2026-09-03,2709.22,2709.22,2709.22,,,2026-09-11 22:29:06
06898d7520c9439ca405,111,502,2026-09-04,2026-09-04,1569.92,1569.92,1569.92,,,2026-09-11 22:29:06
a32992ce80d04e8f83df,118,502,2026-09-05,2026-09-05,1377.19,1377.19,1377.19,,,2026-09-11 22:29:06
f4ce4aaceb0942cebb98,103,502,2026-09-06,2026-09-06,651.73,651.73,651.73,,,2026-09-11 22:29:06
657dc7b23efb40d9a9ed,120,502,2026-09-07,2026-09-07,313.18,313.18,313.18,,,2026-09-11 22:29:06
0000c11b7c624bcd9ce7,113,502,2026-09-08,2026-09-08,489.72,489.72,489.72,,,2026-09-11 22:29:06
3b446464e651431ca6a7,105,502,2026-09-09,2026-09-09,538.01,538.01,538.01,,,2026-09-11 22:29:06
684ef0d647f644dcbcaf,119,502,2026-08-11,2026-08-11,226.8,226.8,226.8,,,2026-09-11 22:29:06
575d37dbac4b42e682eb,120,502,2026-08-12,2026-08-12,1954.65,1954.65,1954.65,,,2026-09-11 22:29:06
f354d8962a8344958c29,120,502,2026-08-13,2026-08-13,157.44,157.44,157.44,,,2026-09-11 22:29:06
a3e3e08b1ee84e059db1,104,502,2026-08-14,2026-08-14,668.44,668.44,668.44,,,2026-09-11 22:29:06
c053168e24ba416f901e,112,502,2026-08-15,2026-08-15,198.94,198.94,198.94,,,2026-09-11 22:29:06
cdecf518c07a401a8599,105,502,2026-08-16,2026-08-16,87.23,87.23,87.23,,,2026-09-11 22:29:06
a314d4a4c3ce43e58209,115,502,2026-08-17,2026-08-17,1329.36,1329.36,1329.36,,,2026-09-11 22:29:06
ca3141541a6a4b5a8fb2,113,502,2026-08-18,2026-08-18,685.82,685.82,685.82,,,2026-09-11 22:29:06
c4879231b82b4c568ce4,116,502,2026-08-19,2026-08-19,366.54,366.54,366.54,,,2026-09-11 22:29:06
d1e25f84116946199f48,115,502,2026-08-20,2026-08-20,344.69,344.69,344.69,,,2026-09-11 22:29:06
a0020521f58c4feb8f67,119,502,2026-08-21,2026-08-21,1295.03,1295.03,1295.03,,,2026-09-11 22:29:06
c60b4417932347dfa399,120,502,2026-08-22,2026-08-22,1990.07,1990.07,1990.07,,,2026-09-11 22:29:06
005f00eb8ae546db97c5,115,502,2026-08-23,2026-08-23,1327,1327,1327,,,2026-09-11 22:29:06
bb66b02c35c540fe869b,112,502,2026-08-24,2026-08-24,493.88,493.88,493.88,,,2026-09-11 22:29:06
2e433cecb6e544f199d2,114,502,2026-08-25,2026-08-25,1704.5,1704.5,1704.5,,,2026-09-11 22:29:06
f6a828e24d9a453ca16f,101,502,2026-08-26,2026-08-26,1238.38,1238.38,1238.38,,,2026-09-11 22:29:06
2f160dfe9e404cc28e48,102,502,2026-08-27,2026-08-27,2132.72,2132.72,2132.72,,,2026-09-11 22:29:06
82ad42365b8c4a6bb96f,106,502,2026-08-28,2026-08-28,1206.63,1206.63,1206.63,,,2026-09-11 22:29:06
843fb51770b845f9b62d,110,502,2026-08-29,2026-08-29,2153.11,2153.11,2153.11,,,2026-09-11 22:29:06
61c459dd0fda46bb8527,103,502,2026-08-30,2026-08-30,238.03,238.03,238.03,,,2026-09-11 22:29:06
5e3f8e3d35d64d8880c7,104,502,2026-08-31,2026-08-31,1020.7,1020.7,1020.7,,,2026-09-11 22:29:06
5b4ca6f53d3f48ddb953,101,502,2026-09-01,2026-09-01,721.4,721.4,721.4,,,2026-09-11 22:29:06
eaf2e5eec3d641008dc1,117,502,2026-09-02,2026-09-02,557.05,557.05,557.05,,,2026-09-11 22:29:06
933fad9e8c77454db5fc,110,502,2026-09-03,2026-09-03,560.2,560.2,560.2,,,2026-09-11 22:29:06
87e1c98f35574b7d92d2,102,502,2026-09-04,2026-09-04,764.12,764.12,764.12,,,2026-09-11 22:29:06
0e4b000acc6b49958646,116,502,2026-09-05,2026-09-05,608.01,608.01,608.01,,,2026-09-11 22:29:06
a7bd2632a64d446d91d8,119,502,2026-09-06,2026-09-06,2403.66,2403.66,2403.66,,,2026-09-11 22:29:06
0d58e014a2344a3c8082,114,502,2026-09-07,2026-09-07,208.47,208.47,208.47,,,2026-09-11 22:29:06
c82a0ce2f0254ffab33a,110,502,2026-09-08,2026-09-08,930.57,930.57,930.57,,,2026-09-11 22:29:06
41b5a7bd435948e0be8f,113,502,2026-09-09,2026-09-09,466.76,466.76,466.76,,,2026-09-11 22:29:06
26a0a14595984d0a88f0,102,502,2026-08-11,2026-08-11,267.7,267.7,267.7,,,2026-09-11 22:29:06
00e3e62e3a6a492dae88,109,502,2026-08-12,2026-08-12,1022.11,1022.11,1022.11,,,2026-09-11 22:29:06
febd39121cf64ee99675,115,502,2026-08-13,2026-08-13,637.59,637.59,637.59,,,2026-09-11 22:29:06
fbd216193c0d479ebda5,104,502,2026-08-14,2026-08-14,514.77,514.77,514.77,,,2026-09-11 22:29:06
a740561c3db84adfb505,108,502,2026-08-15,2026-08-15,2752.94,2752.94,2752.94,,,2026-09-11 22:29:06
b90af6dd6bd34e27b9ab,117,502,2026-08-16,2026-08-16,993.95,993.95,993.95,,,2026-09-11 22:29:06
5c4b7cd4942f4561b6cb,103,502,2026-08-17,2026-08-17,1470.37,1470.37,1470.37,,,2026-09-11 22:29:06
9979ea57144b4d9bb016,101,502,2026-08-18,2026-08-18,2231.36,2231.36,2231.36,,,2026-09-11 22:29:06
4532fc1f1b2e45caa8df,106,502,2026-08-19,2026-08-19,1780.01,1780.01,1780.01,,,2026-09-11 22:29:06
6264bd93a4714b24aa80,101,502,2026-08-20,2026-08-20,581.7,581.7,581.7,,,2026-09-11 22:29:06
303ef8f4b0294c4f9177,110,502,2026-08-21,2026-08-21,254.67,254.67,254.67,,,2026-09-11 22:29:06
ba9658c4c80f4ebe8951,110,502,2026-08-22,2026-08-22,1173.9,1173.9,1173.9,,,2026-09-11 22:29:06
bcebe53e5627428d8b07,102,502,2026-08-23,2026-08-23,897.77,897.77,897.77,,,2026-09-11 22:29:06
41cc78a2ed214f13b4cd,106,502,2026-08-24,2026-08-24,1877.37,1877.37,1877.37,,,2026-09-11 22:29:06
31bc0b413b2d44a5b2a4,109,502,2026-08-25,2026-08-25,47.91,47.91,47.91,,,2026-09-11 22:29:06
4115a964b9ac4923a0e0,112,502,2026-08-26,2026-08-26,2338.11,2338.11,2338.11,,,2026-09-11 22:29:06
950e90a0b4d24965b640,115,502,2026-08-27,2026-08-27,960.94,960.94,960.94,,,2026-09-11 22:29:06
550b6647a7b246ef9d0f,114,502,2026-08-28,2026-08-28,1951.77,1951.77,1951.77,,,2026-09-11 22:29:06
6e3ac6ca98ab41ce8980,105,502,2026-08-29,2026-08-29,616.66,616.66,616.66,,,2026-09-11 22:29:06
609b6cb6a0434d439b1d,107,502,2026-08-30,2026-08-30,1360.14,1360.14,1360.14,,,2026-09-11 22:29:06
a9f86a95c3ec4e42ae54,118,502,2026-08-31,2026-08-31,8.85,8.85,8.85,,,2026-09-11 22:29:06
3130270345b44ea6b318,111,502,2026-09-01,2026-09-01,2312,2312,2312,,,2026-09-11 22:29:06
e2c8e425f1a547c59adf,113,502,2026-09-02,2026-09-02,7.26,7.26,7.26,,,2026-09-11 22:29:06
8b0346caef1b4a1ba91f,117,502,2026-09-03,2026-09-03,504.88,504.88,504.88,,,2026-09-11 22:29:06
e957351fd5d341a2b67b,107,502,2026-09-04,2026-09-04,1154.74,1154.74,1154.74,,,2026-09-11 22:29:06
aa35eaea68d34a559c4d,102,502,2026-09-05,2026-09-05,191.57,191.57,191.57,,,2026-09-11 22:29:06
50a3f5be34c54a8da541,112,502,2026-09-06,2026-09-06,410.19,410.19,410.19,,,2026-09-11 22:29:06
2e6928704a5548b68c72,116,502,2026-09-07,2026-09-07,739.08,739.08,739.08,,,2026-09-11 22:29:06
b489327a189342639c48,116,502,2026-09-08,2026-09-08,1574.28,1574.28,1574.28,,,2026-09-11 22:29:06
ccee9fef7a1647f98790,108,502,2026-09-09,2026-09-09,808.26,808.26,808.26,,,2026-09-11 22:29:06
51199053e3de48d69b55,107,502,2026-08-11,2026-08-11,1113.52,1113.52,1113.52,,,2026-09-11 22:29:06
5e92b56e1ed04a95a00b,101,502,2026-08-12,2026-08-12,238.18,238.18,238.18,,,2026-09-11 22:29:06
9aab061610f34a17b7de,111,502,2026-08-13,2026-08-13,932.45,932.45,932.45,,,2026-09-11 22:29:06
