purchase_order_id,item_vendor,department,item_nbr,warehouse_nbr,receipt_date,receiving_seq_nbr,order_qty,received_qty,update_timestamp
101008017,510,21,101008,109,2026-08-27,17,36,36,2026-09-11 22:29:06
101008018,510,12,101008,119,2026-08-28,18,62,62,2026-09-11 22:29:06
101008019,510,29,101008,111,2026-08-29,19,68,68,2026-09-11 22:29:06
101008020,510,15,101008,118,2026-08-30,20,89,89,2026-09-11 22:29:06
101008021,510,29,101008,112,2026-08-31,21,64,64,2026-09-11 22:29:06
101008022,510,19,101008,117,2026-09-01,22,65,65,2026-09-11 22:29:06
101008023,510,23,101008,108,2026-09-02,23,29,29,2026-09-11 22:29:06
101008024,510,24,101008,117,2026-09-03,24,41,41,2026-09-11 22:29:06
101008025,510,18,101008,114,2026-09-04,25,97,97,2026-09-11 22:29:06
101008026,510,12,101008,120,2026-09-05,26,12,12,2026-09-11 22:29:06
101008027,510,22,101008,103,2026-09-06,27,67,67,2026-09-11 22:29:06
101008028,510,11,101008,116,2026-09-07,28,51,51,2026-09-11 22:29:06
101008029,510,10,101008,113,2026-09-08,29,73,73,2026-09-11 22:29:06
101008030,510,27,101008,107,2026-09-09,30,18,18,2026-09-11 22:29:06
101009001,510,15,101009,119,2026-08-11,1,21,21,2026-09-11 22:29:06
101009002,510,29,101009,101,2026-08-12,2,89,89,2026-09-11 22:29:06
101009003,510,23,101009,112,2026-08-13,3,2,2,2026-09-11 22:29:06
101009004,510,11,101009,105,2026-08-14,4,86,86,2026-09-11 22:29:06
101009005,510,16,101009,116,2026-08-15,5,67,67,2026-09-11 22:29:06
101009006,510,20,101009,104,2026-08-16,6,26,26,2026-09-11 22:29:06
101009007,510,15,101009,117,2026-08-17,7,7,7,2026-09-11 22:29:06
101009008,510,19,101009,101,2026-08-18,8,94,94,2026-09-11 22:29:06
101009009,510,15,101009,119,2026-08-19,9,22,22,2026-09-11 22:29:06
101009010,510,14,101009,116,2026-08-20,10,90,90,2026-09-11 22:29:06
101009011,510,28,101009,111,2026-08-21,11,20,20,2026-09-11 22:29:06
101009012,510,23,101009,105,2026-08-22,12,42,42,2026-09-11 22:29:06
101009013,510,27,101009,112,2026-08-23,13,24,24,2026-09-11 22:29:06
101009014,510,24,101009,114,2026-08-24,14,14,14,2026-09-11 22:29:06
101009015,510,25,101009,108,2026-08-25,15,4,4,2026-09-11 22:29:06
101009016,510,24,101009,106,2026-08-26,16,16,16,2026-09-11 22:29:06
101009017,510,13,101009,118,2026-08-27,17,41,41,2026-09-11 22:29:06
101009018,510,17,101009,120,2026-08-28,18,83,83,2026-09-11 22:29:06
101009019,510,11,101009,114,2026-08-29,19,23,23,2026-09-11 22:29:06
101009020,510,24,101009,104,2026-08-30,20,70,70,2026-09-11 22:29:06
101009021,510,29,101009,116,2026-08-31,21,4,4,2026-09-11 22:29:06
101009022,510,15,101009,102,2026-09-01,22,16,16,2026-09-11 22:29:06
101009023,510,14,101009,114,2026-09-02,23,43,43,2026-09-11 22:29:06
101009024,510,13,101009,102,2026-09-03,24,47,47,2026-09-11 22:29:06
101009025,510,21,101009,101,2026-09-04,25,32,32,2026-09-11 22:29:06
101009026,510,21,101009,102,2026-09-05,26,67,67,2026-09-11 22:29:06
101009027,510,16,101009,114,2026-09-06,27,26,26,2026-09-11 22:29:06
101009028,510,26,101009,113,2026-09-07,28,23,23,2026-09-11 22:29:06
101009029,510,18,101009,107,2026-09-08,29,43,43,2026-09-11 22:29:06
101009030,510,18,101009,105,2026-09-09,30,92,92,2026-09-11 22:29:06
101010001,510,29,101010,110,2026-08-11,1,50,50,2026-09-11 22:29:06
101010002,510,25,101010,111,2026-08-12,2,78,78,2026-09-11 22:29:06
101010003,510,10,101010,117,2026-08-13,3,60,60,2026-09-11 22:29:06
101010004,510,20,101010,118,2026-08-14,4,71,71,2026-09-11 22:29:06
101010005,510,16,101010,112,2026-08-15,5,38,38,2026-09-11 22:29:06
101010006,510,14,101010,105,2026-08-16,6,51,51,2026-09-11 22:29:06
101010007,510,18,101010,106,2026-08-17,7,16,16,2026-09-11 22:29:06
101010008,510,16,101010,119,2026-08-18,8,71,71,2026-09-11 22:29:06
101010009,510,25,101010,111,2026-08-19,9,73,73,2026-09-11 22:29:06
101010010,510,26,101010,119,2026-08-20,10,78,78,2026-09-11 22:29:06
101010011,510,20,101010,103,2026-08-21,11,27,27,2026-09-11 22:29:06
101010012,510,27,101010,105,2026-08-22,12,13,13,2026-09-11 22:29:06
101010013,510,17,101010,110,2026-08-23,13,37,37,2026-09-11 22:29:06
101010014,510,28,101010,106,2026-08-24,14,78,78,2026-09-11 22:29:06
101010015,510,10,101010,116,2026-08-25,15,72,72,2026-09-11 22:29:06
101010016,510,15,101010,120,2026-08-26,16,63,63,2026-09-11 22:29:06
101010017,510,20,101010,119,2026-08-27,17,95,95,2026-09-11 22:29:06
101010018,510,18,101010,118,2026-08-28,18,30,30,2026-09-11 22:29:06
101010019,510,19,101010,107,2026-08-29,19,7,7,2026-09-11 22:29:06
101010020,510,24,101010,105,2026-08-30,20,78,78,2026-09-11 22:29:06
101010021,510,28,101010,117,2026-08-31,21,71,71,2026-09-11 22:29:06
101010022,510,14,101010,119,2026-09-01,22,66,66,2026-09-11 22:29:06
101010023,510,10,101010,104,2026-09-02,23,100,100,2026-09-11 22:29:06
101010024,510,21,101010,115,2026-09-03,24,41,41,2026-09-11 22:29:06
101010025,510,21,101010,111,2026-09-04,25,61,61,2026-09-11 22:29:06
101010026,510,14,101010,114,2026-09-05,26,18,18,2026-09-11 22:29:06
101010027,510,17,101010,112,2026-09-06,27,50,50,2026-09-11 22:29:06
101010028,510,13,101010,111,2026-09-07,28,15,15,2026-09-11 22:29:06
101010029,510,13,101010,102,2026-09-08,29,89,89,2026-09-11 22:29:06
101010030,510,24,101010,110,2026-09-09,30,93,93,2026-09-11 22:29:06
